type,indicator,classification,detected_date
domain,pvgmvq.sbs,malicious,2025-11-19
domain,lhvdf.xyz,malicious,2025-11-14
domain,z6vq9.icu,malicious,2025-08-11
domain,xapurivenulo.sbs,malicious,2025-03-25
domain,jxkzl.com,malicious,2025-08-05
domain,pcxrwc.online,malicious,2025-12-30
domain,788358.top,malicious,2025-10-26
domain,vfeht.com,malicious,2025-12-07
domain,wqnfka.icu,malicious,2025-09-03
domain,8wr7k.icu,malicious,2025-07-11
domain,retytt.sbs,malicious,2025-08-05
domain,jdgoefsjgpjigs.sbs,malicious,2025-07-22
domain,jyfghfggh.buzz,malicious,2025-04-28
domain,dasjncva.click,malicious,2026-01-08
domain,codpaiea.click,malicious,2026-01-08
domain,asfuslfl.click,malicious,2025-05-18
domain,ejgfsdjpogjfsj.sbs,malicious,2025-07-22
domain,jntpfz.top,malicious,2025-10-16
domain,smartlyy.sbs,malicious,2026-02-01
domain,wlzbyyk.buzz,malicious,2025-08-05
domain,8252986.top,malicious,2025-11-12
domain,sasxzl.help,malicious,2025-11-23
domain,qcmwra.shop,malicious,2025-12-03
domain,xqtat.icu,malicious,2025-09-17
domain,sfbbvz.shop,malicious,2025-08-26
domain,ymdpbg.sbs,malicious,2025-10-18
domain,rmhho.top,malicious,2025-12-07
domain,jmgp.xyz,malicious,2025-03-23
